Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (Hz),Motor Optical Speed (Hz),Electrical Power (W),Overall Efficiency (kgf/W),App message,
0,1000,,,,,23.73523344171883,0.05217076497072515,0,0,1.2382852854132087,,,
0,1000,,,,,23.735217408002185,0.055562383204072634,0,0,1.318785245055393,,,
0.028464999999850988,1000,,,,,23.7354314846655,0.05582843585638162,0,0,1.3251120141651886,,,
0.056535000000149015,1000,,,,,23.735199778091378,0.058956926302607134,0,0,1.3993544240945905,,,
0.07975500000081956,1000,,,,,23.73500130335572,0.059146006446238145,0,0,1.4038305400897482,,,
0.13669999999925495,1000,,,,,23.73523275047738,0.05669435343001796,0,0,1.345653674299302,,,
0.10368500000052154,1000,,,,0.03005992546805174,23.735052948342542,0.05725523663782072,0,0,1.3589560731685566,0,,
0.16647000000067055,1000,,,,,23.73542508166582,0.057312794267932766,0,0,1.3603435345674444,,,
0.19730000000074505,1000,,,,,23.735529212192358,0.057826461924353825,0,0,1.3725416762432292,,,
0.22282499999925495,1000,,,,,23.735536376895855,0.058128623176814595,0,0,1.3797140499521543,,,
0.2475849999990314,1000,,,,0.03009415441437461,23.735775657114115,0.05727570194985499,0,0,1.3594832120854916,0,,
0.2735849999990314,1000,,,,,23.73548146579315,0.057781165202002854,0,0,1.3714637757240709,,,
0.3012400000002235,1000,,,,,23.735649366177867,0.057669923466409784,0,0,1.3688330823730155,,,
0.3290500000007451,1000,,,,,23.735591011317197,0.05900610480946186,0,0,1.4005447709283034,,,
0.35522000000067055,1000,,,,,23.73524779463419,0.06029381426263436,0,0,1.4310886220072756,,,
0.3819250000007451,1000,,,,,23.735400408496368,0.05980514476457231,0,0,1.419499057475214,,,
0.4095149999987334,1000,,,,0.03024354522755407,23.735681297995704,0.05831689051135439,0,0,1.3841911274676175,0,,
0.43900500000081955,1000,,,,,23.735293824292217,0.05954398175821796,0,0,1.4132939024995992,,,
0.47946000000089406,1000,,,,,23.734859813130043,0.0567785958921012,0,0,1.3476320138853832,,,
0.5136299999989569,1000,,,,,23.735057627251905,0.05860702083306377,0,0,1.3910410168343217,,,
0.5479300000015647,1000,,,,0.029989738144262736,23.735450650121443,0.060002518155358106,0,0,1.4241868085595182,0,,
0.5737649999987334,1000,,,,,23.735598264434852,0.05786400420814266,0,0,1.3734367578560418,,,
0.5987700000014156,1000,,,,,23.73573234573616,0.05501630577458623,0,0,1.3058523085167575,,,
0.6312750000003725,1000,,,,,23.735564704188217,0.055551054523059376,0,0,1.3185356490179634,,,
0.6603849999997765,1000,,,,,23.73537961607812,0.05423969593626669,0,0,1.2873997733079396,,,
0.7592599999997764,1000,,,,,23.735234183982307,0.05691021099737163,0,0,1.350777185482461,,,
0.7910049999989569,1000,,,,0.030603852835918332,23.73521494707009,0.055960910627024095,0,0,1.3282442423661958,0,,
0.8171399999987334,1000,,,,,23.73541632866538,0.05581989462483708,0,0,1.324908438342739,,,
0.856589999999851,1000,,,,0.03045786359808427,23.736071337172227,0.05630705547775378,0,0,1.336508285606078,0,,
0.8814600000008941,1000,,,,,23.735865255993232,0.056580040450032586,0,0,1.3429762163006203,,,
0.9047799999993295,1000,,,,,23.735845235545852,0.05739539763939786,0,0,1.3623282756013615,,,
0.930019999999553,1000,,,,,23.735914911743215,0.05885367105081128,0,0,1.3969457283057816,,,
0.9580299999993295,1000,,,,,23.736090190588882,0.05660216517848212,0,0,1.3435140976590612,,,
0.9888350000008941,1000,,,,,23.73565924880956,0.05474489394882793,0,0,1.2994061483815962,,,
1.0142249999996276,1000,,,,0.03064225785639917,23.735492453909124,0.054786708993835004,0,0,1.3003895178976859,0,,
1.0476450000014157,1000,,,,,23.73580188093436,0.0538224502829233,0,0,1.2775190166619068,,,
1.0740150000005961,1000,,,,,23.736186260463654,0.054216845116464,0,0,1.2869011341390988,,,
1.0996749999988824,1000,,,,,23.73600978417224,0.0556105420320329,0,0,1.3199723697754546,,,
1.1266749999988823,1000,,,,,23.73619756312833,0.0569281671809987,0,0,1.3512582231149834,,,
1.1518699999991804,1000,,,,0.03044641914910372,23.73595332476418,0.05570665999776546,0,0,1.3222506815854687,0,,
1.1790250000003726,1000,,,,,23.73549146956672,0.0546504790521918,0,0,1.2971559793510332,,,
1.203714999999851,1000,,,,,23.73556243299753,0.05512179402969719,0,0,1.308346783610708,,,
1.231945000000298,1000,,,,,23.735678724941152,0.05286102106042101,0,0,1.254692212962501,,,
1.263765000000596,1000,,,,,23.73569130584894,0.05700993939927564,0,0,1.3531703229463616,,,
1.307515000000596,1000,,,,0.03063464973948334,23.73530311036681,0.056529330300386135,0,0,1.3417407893057078,0,,
1.3345100000016392,1000,,,,,23.735342530748216,0.05662240839890603,0,0,1.3439522582639494,,,
1.366609999999404,1000,,,,,23.73580232822171,0.05797232807144275,0,0,1.3760197196105837,,,
1.4004550000000746,1000,,,,,23.73535926717819,0.060799119699274595,0,0,1.4430889491904533,,,
1.425120000001043,1000,,,,,23.73516525292047,0.05999065286625351,0,0,1.4238880594111143,,,
1.4509800000004471,1000,,,,0.030651120142876236,23.735119389307396,0.05817156189256251,0,0,1.3807089665824557,0,,
1.4774749999996275,1000,,,,,23.735017313252605,0.05814056016449673,0,0,1.3799672021065346,,,
1.503300000000745,1000,,,,,23.73474690131635,0.056437494756412715,0,0,1.3395296537878243,,,
1.527109999999404,1000,,,,,23.73477273809052,0.05604317025141031,0,0,1.3301719094393392,,,
1.5814599999990315,1000,,,,,23.73422801567974,0.05315953383869421,0,0,1.2617004973348114,,,
1.5527249999996275,1000,,,,,23.734657918026137,0.05357419173218509,0,0,1.2715651139981572,,,
1.607260000001639,1000,,,,0.030658400925971507,23.734344421489286,0.05264481685055752,0,0,1.249490215137355,0,,
1.6392099999990315,1000,,,,,23.734767095888955,0.05281161098418255,0,0,1.2534712866682638,,,
1.6705250000003726,1000,,,,,23.73499957599876,0.054162957502981016,0,0,1.2855577733680932,,,
1.700934999998659,1000,,,,,23.73509979867365,0.051814226348807405,0,0,1.2298158333800095,,,
1.726695000000298,1000,,,,,23.735101502650362,0.05022858415676068,0,0,1.1921805432951307,,,
1.7556499999985098,1000,,,,0.030301716528184593,23.734985580104304,0.051072302215398095,0,0,1.2122003566252029,0,,
1.7820099999997765,1000,,,,,23.734987582750012,0.053355596592496175,0,0,1.2663944225931156,,,
1.810315000001341,1000,,,,,23.73522175347463,0.05602375932329891,0,0,1.3297363510017912,,,
1.8395449999999256,1000,,,,,23.73519200446382,0.055939343789825055,0,0,1.3277310654552084,,,
1.873859999999404,1000,,,,,23.735211355083326,0.05630771059534556,0,0,1.3364754119013917,,,
1.8996549999993295,1000,,,,0.030154855731744645,23.7350292072647,0.057205781968822644,0,0,1.3577809058544217,0,,
1.9258300000000745,1000,,,,,23.734732365896708,0.059417283563729356,0,0,1.4102533232937096,,,
1.9536349999997764,1000,,,,,23.734471211926543,0.06014034668562731,0,0,1.4273993270853031,,,
1.981285000000149,1000,,,,,23.73465861308005,0.05802013322454419,0,0,1.3770880547699798,,,
2.0119900000002233,1000,,,,,23.734155259630537,0.05968960608453336,0,0,1.4166823781965023,,,
2.043074999999255,1000,,,,0.030092328526806128,23.73420611383981,0.05897037197305559,0,0,1.3996149630183037,0,,
2.13725,1000,,,,,23.735450245776864,0.05847255430938702,0,0,1.3878724035539411,,,
2.164515000000596,1000,,,,,23.735255998374626,0.05761815575157886,0,0,1.3675816769179456,,,
2.1999199999999255,1000,,,,0.030166563539140046,23.735254488187806,0.057675184322318475,0,0,1.3689351775433685,0,,
2.2311300000008196,1000,,,,,23.734827003980527,0.05959252539402986,0,0,1.4144182809576151,,,
2.256984999999404,1000,,,,,23.734826127643053,0.05837959866025796,0,0,1.385629623602806,,,
2.2833200000002982,1000,,,,,23.734598696938512,0.05884318198557488,0,0,1.3966193104785414,,,
2.316785000000149,1000,,,,,23.734989117278747,0.05616063518286129,0,0,1.3329720648846746,,,
2.3516349999997765,1000,,,,0.0297442637311054,23.73528185725406,0.05620967875183109,0,0,1.3341525682804154,0,,
2.377710000000894,1000,,,,,23.735479467061072,0.05751525671076943,0,0,1.3651521947012144,,,
2.406315000001341,1000,,,,,23.735739307950226,0.05673501278942434,0,0,1.346647473202998,,,
2.432,1000,,,,,23.73563809915454,0.05610624161290056,0,0,1.3317174460275323,,,
2.455144999999553,1000,,,,,23.73568649790127,0.055537699208641385,0,0,1.3182254172310515,,,
