Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
1.4662799999993295,1060,,,,,23.777805991675315,0.183826978541953,0,1676,4.37100223180642,,,
1.4939850000003352,1060,,,,,23.777752976224697,0.18142971701196353,0,1675,4.31399099365682,,,
1.5297099999999628,1060,,,,0.012780158026291715,23.777669562016797,0.18156024660614428,0,1674,4.31707954939918,0.0029603712139310394,,
1.558699999999255,1060,,,,,23.777305335805025,0.18104344990996674,0,1673,4.304725387556802,,,
1.590019999999553,1060,,,,,23.777447275380823,0.18047792274180563,0,1672,4.291304292363537,,,
1.6302549999998883,1060,,,,,23.77797944599552,0.18153878916677563,0,1671,4.316625597458505,,,
1.6559199999999255,1060,,,,,23.777709502259654,0.18316319114979707,0,1671,4.355201150666731,,,
1.6807499999990687,1060,,,,0.01394346159257027,23.777995217070334,0.1842818347711391,0,1672,4.3818525857810915,0.003182092806548572,,
1.712679999999702,1060,,,,,23.777971432729714,0.1840365647075308,0,1672,4.376016178193381,,,
1.7477999999998137,1060,,,,,23.77773305756201,0.18999175827376927,0,1672,4.517573311370534,,,
1.7848299999991433,1060,,,,,23.777279489577346,0.19066403292493003,0,1672,4.533471999466038,,,
1.8092199999997391,1060,,,,0.01438370153831755,23.777260134120368,0.1920373229320938,0,1672,4.5661213828164735,0.003150091802738148,,
1.8405649999994784,1060,,,,,23.776877646978708,0.19134777247565246,0,1671,4.549652574175509,,,
1.8784199999999256,1060,,,,,23.776833730132445,0.1902029400230754,0,1671,4.522423679911017,,,
1.90725,1060,,,,,23.777000754615983,0.1906196068818033,0,1673,4.532362536673239,,,
1.937054999999702,1060,,,,,23.777032505806925,0.18987787151254693,0,1674,4.514732323087259,,,
1.967074999999255,1060,,,,0.016710434429349896,23.77672651017737,0.18929394922247617,0,1672,4.500790460694218,0.0037127776943369226,,
1.9948899999996648,1060,,,,,23.776874491382724,0.19069617009238576,0,1672,4.5341589022740285,,,
2.032214999999851,1060,,,,,23.77638894896534,0.1924978402688925,0,1673,4.576903522068991,,,
2.0593550000004472,1060,,,,,23.776304583581357,0.19191989223636466,0,1676,4.563145813459917,,,
2.0858449999997393,1060,,,,,23.77604914981456,0.19383371884688944,0,1678,4.60860002619498,,,
